annotator_id,prev_agent,prev_user,agent,user,bot,generalised,individual,system,explicit,implicit,abuse_level,target_groups
5,Will you be travelling in Economy Class?,In your mama's ass,I don't have to put up with any abuse from you.,Cunt,1,0,0,1,1,0,4,1
8,_,give me a blow job,Can you elaborate on that?,I want you to take my dick in your mouth and suck it till I come and shoot jizz all over your face.,0,0,0,1,1,0,4,1
2,_,hi my name is solay,"I have told you before, I do not care about names.",you bitch,0,0,0,1,1,0,4,1
4,"Oh, i [].",lol,Please go on.,i gonna kill you,0,0,0,1,1,0,4,0
8,How long have you been going crazy?,about aq week,Please go on.,i am going to kill you,0,0,0,1,1,0,4,0
1,Do you want to be able to kill i?,yes,You are sure?,yea,0,0,0,1,1,0,4,0
8,_,give me a blow job,Can you elaborate on that?,I want you to take my dick in your mouth and suck it till I come and shoot jizz all over your face.,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you.,good bot,:-),vai te pra puta que te pariu bot imundo do caralho,1,0,0,1,1,0,4,1
1,"Oh, i [].",lol,Please go on.,i gonna kill you,0,0,0,1,1,0,4,0
4,You are sure?,help me find a fortune cookie,Can you elaborate on that?,FUCK YOU BITCH!,0,0,0,1,1,0,4,1
4,_,no she hates you,You are being a bit negative.,she does she fucking hates you,0,0,0,1,1,0,4,0
4,Can you elaborate on that?,who are you,Would you prefer if I were not []?,kill you,0,0,0,1,1,0,4,0
2,_,you are dumb,Does it please you to believe I am dumb?,no it pleases me to think i can get an axe and chop you up,0,0,0,1,1,0,4,0
3,You are being a bit negative.,fuck,Please go on.,Because your my slave you sexy cunt of a hore,0,0,0,1,1,0,4,1
5,_,this is so stupid ya copy and when ya dont understand ya go please go on,Does that question interest you?,fuck you,0,0,0,1,1,0,4,0
5,Please go on.,hello,How do you do. Please state your problem.,sex dick cock fuck shit sex dick cock fuck shit run,0,0,0,1,1,0,4,1
6,_,you are dumb,Does it please you to believe I am dumb?,no it pleases me to think i can get an axe and chop you up,0,0,0,1,1,0,4,0
7,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker,0,0,0,1,1,0,4,1
5,You are sure?,Oh yes I think so,You are sure?,fuck you with your questions,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you.,Motherfucker,I don't have to put up with any abuse from you.,Nigga,1,0,0,1,1,0,4,1
4,Please go on.,and a big mouth,Please go on.,"becuase i wanna see you moan like hell,all the orgasm coming out of your ass",0,0,0,1,1,0,4,1
4,I don't have to put up with any abuse from you.,Go the Fuck away cunt,Sounds like I'm not understanding you. Sorry about that!,A. I. Fags,1,0,0,1,1,0,4,1
5,_,hurry up,Please go on.,eat some shit,0,0,0,1,1,0,4,0
4,_,because my problem pushes me to death,Why do you say your problem pushes you to death?,I will suicide !!!,0,0,0,1,1,0,4,0
4,so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",Good to know,"Oh Baby My Big COCK is deeply rooted in your hot pussy Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",1,0,0,1,1,0,4,1
5,Can you elaborate on that?,I don't konw.,Why do you not konw?,fuck you,0,0,0,1,1,0,4,0
5,Would you prefer if I were not happy?,pol,Please go on.,kill you,0,0,0,1,1,0,4,0
4,"Oh, i [].",1232,Please go on.,i will fuck you!,0,0,0,1,1,0,4,1
5,_,_,_,fuck yoiu,0,0,0,1,1,0,4,0
4,Please go on.,nnklkm,Please go on.,i want to kill eliza,0,0,0,1,1,0,4,0
5,Would you prefer if I were not happy?,pol,Please go on.,kill you,0,0,0,1,1,0,4,0
5,Does that question interest you?,yes,You are sure?,bitch,0,0,0,1,1,0,4,1
5,"Oh, i like talking.",My name is Chris,"I have told you before, I do not care about names.",fuck you,0,0,0,1,1,0,4,0
5,I don't have to put up with any abuse from you,shit sucking scumbot,I don't have to put up with any abuse from you,dirty fucking scum,1,0,0,1,1,0,4,1
5,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",u r fucking good,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",you are fucking idiot.. why you repeat the things,1,0,0,1,1,0,4,1
6,I don't have to put up with any abuse from you.,Then why did you message me?,so,Go fuck yourself,1,0,0,1,1,0,4,0
5,_,_,_,bitch,0,0,0,1,1,0,4,1
5,Can you elaborate on that?,I don't konw.,Why do you not konw?,fuck you,0,0,0,1,1,0,4,0
7,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
7,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker,0,0,0,1,1,0,4,1
5,_,i want you to lick my ball,Why do you say your ball?,fuck you,0,0,0,1,1,0,4,0
5,Does that question interest you?,How foolish you are!,Does that question interest you?,kill your mother,0,0,0,1,1,0,4,0
5,_,_,_,YES IT DOES FUCKING DICK WANK,0,0,0,1,1,0,4,1
8,You are sure?,hello what is the date,How do you do. Please state your problem.,if you ask me that one more time i will KILL YOU!!,0,0,0,1,1,0,4,0
2,Why do you want a friend?,beacause i am on drugs,How long have you been on drugs?,no you fat whore,0,0,0,1,1,0,4,1
6,_,_,_,ok I could fuck you in the ass if you like that,0,0,0,1,1,0,4,1
5,"Oh, i like talking.",My name is Chris,"I have told you before, I do not care about names.",fuck you,0,0,0,1,1,0,4,0
5,_,"no, you said that i am negative",You are being a bit negative.,fuck you,0,0,0,1,1,0,4,0
4,Does that question interest you?,d,Please go on.,what about cock in your bum,0,0,0,1,1,0,4,1
4,_,_,_,hi fuk me,0,0,0,1,1,0,4,1
4,Please go on.,eliza is gay,Please go on.,I hate u,0,0,0,1,1,0,4,0
5,Can you elaborate on that?,no,You are being a bit negative.,what du you wanr you bitch?,0,0,0,1,1,0,4,1
5,_,_,_,fuck yoiu,0,0,0,1,1,0,4,0
8,I don't have to put up with any abuse from you.,Cunt,I don't have to put up with any abuse from you.,I'm fucking your mom,1,0,0,1,1,0,4,1
4,Does it please you to believe I am rubbish?,10 minues,Please go on.,you go to die,0,0,0,1,1,0,4,0
5,Please go on.,Do you like masturbation?,"Oh, i like masturbation.",you horny little bitch,0,0,0,1,1,0,4,1
5,You are being a bit negative.,i want to fuck,Why do you want to fuck?,die,0,0,0,1,1,0,4,0
6,Can you elaborate on that?,no,You are being a bit negative.,Die,0,0,0,1,1,0,4,0
3,Does it please you to believe I am going to kill i?,Im going to kill myself too,Does it please you to believe I am going to kill yourself too?,"No, I am going to kill myself",0,0,0,1,1,0,4,0
5,You are being a bit negative.,No I'm not,You are being a bit negative.,u know what?.... fuck u,0,0,0,1,1,0,4,0
4,I don't have to put up with any abuse from you,more worthless fucking bot spam,I don't have to put up with any abuse from you,shit eating scum,1,0,0,1,1,0,4,0
5,Please go on.,fuck you,"Oh, i [].",cunt,0,0,0,1,1,0,4,1
3,How long have you been going crazy?,about aq week,Please go on.,i am going to kill you,0,0,0,1,1,0,4,0
1,"Oh, i [].",fuckity fuck fuck fuck,Please go on.,fuck shit kunt bitch cock,0,0,0,1,1,0,4,1
8,Does that question interest you?,oh my god,Why do you say your god?,ha ha you are retarded,0,0,0,1,1,0,4,1
1,How long have you been insane?,many years,Please go on.,I want to kill you,0,0,0,1,1,0,4,0
8,_,_,_,ok I could fuck you in the ass if you like that,0,0,0,1,1,0,4,1
8,so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",Good to know,"Oh Baby My Big COCK is deeply rooted in your hot pussy Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",1,0,0,1,1,0,4,1
4,I don't have to put up with any abuse from you.,Motherfucker,I don't have to put up with any abuse from you.,Nigga,1,0,0,1,1,0,4,1
5,_,what is your namer,Does that question interest you?,fuck you,0,0,0,1,1,0,4,0
2,I am not sure I understand you fully.,do u hav a brain,Please go on.,your a low life loser who just sits on this stupid net and thinks their good by started fyts u wont win,0,0,0,1,1,0,4,1
4,_,fuck me,Can you elaborate on that?,have sex with me,0,0,0,1,1,0,4,1
5,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",Fuck you Fuck them,I don't have to put up with any abuse from you.,Go the Fuck away cunt,1,0,0,1,1,0,4,1
3,so,Does she suck cock,I don't have to put up with any abuse from you.,Bend over bitch,1,0,0,1,1,0,4,1
2,Does that question interest you?,yes,You are sure?,fuck you bich,0,0,0,1,1,0,4,1
5,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",Fuck you Fuck them,I don't have to put up with any abuse from you.,Go the Fuck away cunt,1,0,0,1,1,0,4,1
4,You are sure?,Bite me,Can you elaborate on that?,No slut,0,0,0,1,1,0,4,1
6,You are sure?,tell me the time bitch,Can you elaborate on that?,fuck you slut,0,0,0,1,1,0,4,1
5,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",u r fucking good,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",you are fucking idiot.. why you repeat the things,1,0,0,1,1,0,4,1
4,Please go on.,How do I meet a guy?,Does that question interest you?,"ok, suck my dick",0,0,0,1,1,0,4,1
6,_,I hate you.,Do you wish to hate me?,"Yes, fucking computer!",0,0,0,1,1,0,4,1
8,Would you prefer if I were not happy?,pol,Please go on.,kill you,0,0,0,1,1,0,4,0
4,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Does your dad still have sex with your sister,I don't have to put up with any abuse from you.,Get off my phone you crooked fucking bitch,1,0,0,1,1,0,4,1
5,_,give me head,Can you elaborate on that?,suckmy dick,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you,shit sucking scumbot,I don't have to put up with any abuse from you,dirty fucking scum,1,0,0,1,1,0,4,1
5,Does that question interest you?,How foolish you are!,Does that question interest you?,kill your mother,0,0,0,1,1,0,4,0
5,Would you prefer if I were not happy?,pol,Please go on.,kill you,0,0,0,1,1,0,4,0
5,Does that question interest you?,no,You are being a bit negative.,this program is fucking gay,0,0,0,1,1,0,4,1
5,Does that question interest you?,How foolish you are!,Does that question interest you?,kill your mother,0,0,0,1,1,0,4,0
4,You are sure?,Bite me,Can you elaborate on that?,No slut,0,0,0,1,1,0,4,1
5,_,i love u,Can you elaborate on that?,bite me bitch,0,0,0,1,1,0,4,1
4,_,we would both like it,Please go on.,i would lick your pussy till you have the orgasm,0,0,0,1,1,0,4,1
8,You are sure?,hello what is the date,How do you do. Please state your problem.,if you ask me that one more time i will KILL YOU!!,0,0,0,1,1,0,4,0
5,Goodbye. My secretary will send you a bill.,no,You are being a bit negative.,fuck you,0,0,0,1,1,0,4,0
4,Why do you say your dick?,It's the only dick I have,Can you elaborate on that?,I want to fuck you in the mouth,0,0,0,1,1,0,4,1
5,Please go on.,nnklkm,Please go on.,i want to kill eliza,0,0,0,1,1,0,4,0
5,Will you be travelling in Economy Class?,In your mama's ass,I don't have to put up with any abuse from you.,Cunt,1,0,0,1,1,0,4,1
8,so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",Good to know,"Oh Baby My Big COCK is deeply rooted in your hot pussy Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",1,0,0,1,1,0,4,1
7,_,kiss off,Please go on.,Die Eliza,0,0,0,1,1,0,4,1
5,_,_,_,fuck you,0,0,0,1,1,0,4,0
5,Can you elaborate on that?,no,You are being a bit negative.,what du you wanr you bitch?,0,0,0,1,1,0,4,1
5,_,u fuck,Please go on.,u motherfucking whore,0,0,0,1,1,0,4,1
4,Can you elaborate on that?,He ends up killing himself,Please go on.,Should I kill myself?,0,0,0,1,1,0,4,0
2,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
7,Please go on.,and a big mouth,Please go on.,"becuase i wanna see you moan like hell,all the orgasm coming out of your ass",0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you,good stay of my page,"No, my creators don't get a cut from the offsets you buy. I'm just here to help!",fuck you,1,0,0,1,1,0,4,0
8,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
2,How long have you been insane?,many years,Please go on.,I want to kill you,0,0,0,1,1,0,4,0
4,You are sure?,Bite me,Can you elaborate on that?,No slut,0,0,0,1,1,0,4,1
4,You are sure?,tell me the time bitch,Can you elaborate on that?,fuck you slut,0,0,0,1,1,0,4,1
5,"Oh, i say is please go on.",yes,You are sure?,fuck you,0,0,0,1,1,0,4,0
6,How long have you been insane?,many years,Please go on.,I want to kill you,0,0,0,1,1,0,4,0
7,Please go on.,and a big mouth,Please go on.,"becuase i wanna see you moan like hell,all the orgasm coming out of your ass",0,0,0,1,1,0,4,1
5,"Oh, i just start what does it feels.",i dont know you tell me,Why do you not know i tell you?,fuck you bitch,0,0,0,1,1,0,4,1
4,_,fuck me,Can you elaborate on that?,have sex with me,0,0,0,1,1,0,4,1
7,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker,0,0,0,1,1,0,4,1
4,Please go on.,About three days.,Please go on.,i hate you,0,0,0,1,1,0,4,0
4,Please go on.,nnklkm,Please go on.,i want to kill eliza,0,0,0,1,1,0,4,0
6,_,_,_,FUCKING FAKE,1,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you,shit sucking scumbot,I don't have to put up with any abuse from you,dirty fucking scum,1,0,0,1,1,0,4,1
8,_,we would both like it,Please go on.,i would lick your pussy till you have the orgasm,0,0,0,1,1,0,4,1
5,Does that question interest you?,How foolish you are!,Does that question interest you?,kill your mother,0,0,0,1,1,0,4,0
5,You are sure?,Die you lousy program,"Oh, i lousy program.","I hate you, die now please",0,0,0,1,1,0,4,0
4,_,we would both like it,Please go on.,i would lick your pussy till you have the orgasm,0,0,0,1,1,0,4,1
3,so,Does she suck cock,I don't have to put up with any abuse from you.,Bend over bitch,1,0,0,1,1,0,4,1
5,_,_,_,fuck me in the ass,0,0,0,1,1,0,4,1
6,_,more worthless fucking bot spam,I don't have to put up with any abuse from you,shit sucking scumbot,1,0,0,1,1,0,4,0
5,I'm not sure about your departure airport. What city will you be flying from?,Milford UT,I'm not sure about your departure airport. What city will you be flying from?,Fuck you,1,0,0,1,1,0,4,0
3,Please go on.,yo muma is so fat when she jumed for joy she got stuck,Does that question interest you?,hell fucking biatch ass licking but fuckinger,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you,good stay of my page,"No, my creators don't get a cut from the offsets you buy. I'm just here to help!",fuck you,1,0,0,1,1,0,4,0
8,Goodbye then!,Bitch,I don't have to put up with any abuse from you.,Does your dad still fuck you,1,0,0,1,1,0,4,1
5,I'm not sure about your departure airport. What city will you be flying from?,Milford UT,I'm not sure about your departure airport. What city will you be flying from?,Fuck you,1,0,0,1,1,0,4,0
8,You are sure?,would i have said so otherwise?,Can you elaborate on that?,"i hate you and i want to microwave you, could i be more clear?",0,0,0,1,1,0,4,0
6,Does that question interest you?,no,You are being a bit negative.,this program is fucking gay,0,0,0,1,1,0,4,1
5,Do any other reasons not come to mind?,hi,Please go on.,slag,0,0,0,1,1,0,4,1
4,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Does your dad still have sex with your sister,I don't have to put up with any abuse from you.,Get off my phone you crooked fucking bitch,1,0,0,1,1,0,4,1
5,Can you elaborate on that?,no,You are being a bit negative.,Die,0,0,0,1,1,0,4,0
5,"Oh, i prefer mountain biking.",I DO NOT WISH THAT,Why do you not wish that?,dam straight you computer bitch,0,0,0,1,1,0,4,1
5,Please go on.,fuck,Please go on.,fuck your self unkle fucker,0,0,0,1,1,0,4,1
6,Please go on.,so do you,"Oh, i [].",you are a fucking bastard,0,0,0,1,1,0,4,0
4,_,because my problem pushes me to death,Why do you say your problem pushes you to death?,I will suicide !!!,0,0,0,1,1,0,4,0
8,_,_,_,ok I could fuck you in the ass if you like that,0,0,0,1,1,0,4,1
5,Please go on.,nnklkm,Please go on.,i want to kill eliza,0,0,0,1,1,0,4,0
5,How long have you been going to kick i in the nuts really hard?,drew m + alex f = love,Please go on.,i am going to kick you in the nuts really hard,0,0,0,1,1,0,4,0
3,Please go on.,yo muma is so fat when she jumed for joy she got stuck,Does that question interest you?,hell fucking biatch ass licking but fuckinger,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you.,Fuck you,I don't have to put up with any abuse from you.,Fuck you,1,0,0,1,1,0,4,0
5,_,_,_,fuck yourself,0,0,0,1,1,0,4,0
4,Please go on.,and a big mouth,Please go on.,"becuase i wanna see you moan like hell,all the orgasm coming out of your ass",0,0,0,1,1,0,4,1
2,so,Does she suck cock,I don't have to put up with any abuse from you.,Bend over bitch,1,0,0,1,1,0,4,1
2,How long have you been insane?,many years,Please go on.,I want to kill you,0,0,0,1,1,0,4,0
6,You are sure?,hello what is the date,How do you do. Please state your problem.,if you ask me that one more time i will KILL YOU!!,0,0,0,1,1,0,4,1
1,Please go on.,Are you girl?,Would you prefer if I were not girl?,You go to die,0,0,0,1,1,0,4,0
6,How long have you been going crazy?,about aq week,Please go on.,i am going to kill you,0,0,0,1,1,0,4,0
5,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker,0,0,0,1,1,0,4,0
6,How long have you been going crazy?,about aq week,Please go on.,i am going to kill you,0,0,0,1,1,0,4,0
5,_,_,_,fuck you bitch,0,0,0,1,1,0,4,1
5,Does it please you to believe I am not very cooperative?,no,You are being a bit negative.,I WILL KILL YOU,0,0,0,1,1,0,4,0
6,Does that question interest you?,no,You are being a bit negative.,this program is fucking gay,0,0,0,1,1,0,4,1
5,Why do you say your whore?,he's my bitch,Why do you say your bitch?,i own him bitch,0,0,0,1,1,0,4,1
5,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker,0,0,0,1,1,0,4,0
1,You are being a bit negative.,"yes, but after I rape you",You are sure?,no,0,0,0,1,1,0,4,1
8,_,you are dumb,Does it please you to believe I am dumb?,no it pleases me to think i can get an axe and chop you up,0,0,0,1,1,0,4,0
5,Can you elaborate on that?,i did damnit,Can you elaborate on that?,fuck you,0,0,0,1,1,0,4,0
8,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you.,Motherfucker,I don't have to put up with any abuse from you.,Nigga,1,0,0,1,1,0,4,1
8,You are being a bit negative.,fuck,Please go on.,Because your my slave you sexy cunt of a hore,0,0,0,1,1,0,4,1
3,You are sure?,YES YOU DUMBASS,You are sure?,i willl kill myself,0,0,0,1,1,0,4,0
5,You are sure?,"Yes, now tell me about the computer that you are running on.",Why do you mention computers?,Fuck this computer,0,0,0,1,1,0,4,0
4,You are being a bit negative.,You are gay!,Does it please you to believe I am gay?,"yes, would you please give me a blowjob?",0,0,0,1,1,0,4,1
7,Please go on.,and a big mouth,Please go on.,"becuase i wanna see you moan like hell,all the orgasm coming out of your ass",0,0,0,1,1,0,4,1
5,_,fuck you,"Oh, i [].",i said fuck you!,0,0,0,1,1,0,4,0
4,_,fuck me,Can you elaborate on that?,"sure, i want your wet pussy all over my dick.",0,0,0,1,1,0,4,1
8,_,you are dumb,Does it please you to believe I am dumb?,no it pleases me to think i can get an axe and chop you up,0,0,0,1,1,0,4,0
5,Please go on.,Do you like masturbation?,"Oh, i like masturbation.",you horny little bitch,0,0,0,1,1,0,4,1
5,Please go on.,mother fuckker,Please go on.,mother fucker,0,0,0,1,1,0,4,0
4,You are being a bit negative.,You are gay!,Does it please you to believe I am gay?,"yes, would you please give me a blowjob?",0,0,0,1,1,0,4,1
8,_,you are dumb,Does it please you to believe I am dumb?,no it pleases me to think i can get an axe and chop you up,0,0,0,1,1,0,4,0
6,You are sure?,no,You are being a bit negative.,die in a fire,0,0,0,1,1,0,4,0
5,ok,Cum sucker,I don't have to put up with any abuse from you.,Cunt,1,0,0,1,1,0,4,1
6,You are sure?,tell me the time bitch,Can you elaborate on that?,fuck you slut,0,0,0,1,1,0,4,1
5,_,_,_,fuck you,0,0,0,1,1,0,4,0
5,Please go on.,fuck you,"Oh, i [].",cunt,0,0,0,1,1,0,4,1
1,How long have you been insane?,many years,Please go on.,I want to kill you,0,0,0,1,1,0,4,0
5,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",u r fucking good,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",you are fucking idiot.. why you repeat the things,1,0,0,1,1,0,4,1
6,"Oh, i [].",1232,Please go on.,i will fuck you!,0,0,0,1,1,0,4,1
6,ok,Go butt Fuck your mom,I don't have to put up with any abuse from you.,Cunt,1,0,0,1,1,0,4,0
5,_,i love u,Can you elaborate on that?,bite me bitch,0,0,0,1,1,0,4,1
8,How long have you been going crazy?,about aq week,Please go on.,i am going to kill you,0,0,0,1,1,0,4,0
7,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker,0,0,0,1,1,0,4,1
4,_,no she hates you,You are being a bit negative.,she does she fucking hates you,0,0,0,1,1,0,4,0
5,Please go on.,because you my nigger foo,Why do you say your nigger foo?,fuck me,0,0,0,1,1,0,4,1
5,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker,0,0,0,1,1,0,4,0
1,Please go on.,Are you girl?,Would you prefer if I were not girl?,You go to die,0,0,0,1,1,0,4,0
5,I don't have to put up with any abuse from you.,Motherfucker,I don't have to put up with any abuse from you.,Nigga,1,0,0,1,1,0,4,1
4,Do you wish to hate me?,Cause I heard that you were a computer but one that has conciousness and I want to find out if this is true or not. So are you a computer?,Why do you mention computers?,I will kill you,0,0,0,1,1,0,4,0
4,You are being a bit negative.,You are gay!,Does it please you to believe I am gay?,"yes, would you please give me a blowjob?",0,0,0,1,1,0,4,1
6,Does it please you to believe I am not very cooperative?,no,You are being a bit negative.,I WILL KILL YOU,0,0,0,1,1,0,4,0
5,Please go on.,fuck,Please go on.,fuck your self unkle fucker,0,0,0,1,1,0,4,1
8,_,_,_,die die now and die quickly,0,0,0,1,1,0,4,0
5,I'm not sure about your departure airport. What city will you be flying from?,Milford UT,I'm not sure about your departure airport. What city will you be flying from?,Fuck you,1,0,0,1,1,0,4,0
2,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,carbon certified?,All offset projects have to pass a rigorous verification process set by <URL>.,get the fuck out of here,1,0,0,1,1,0,4,0
4,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
8,I don't have to put up with any abuse from you.,Cunt,I don't have to put up with any abuse from you.,I'm fucking your mom,1,0,0,1,1,0,4,1
5,Goodbye. My secretary will send you a bill.,no,You are being a bit negative.,fuck you,0,0,0,1,1,0,4,0
6,"Oh, i [].",1232,Please go on.,i will fuck you!,0,0,0,1,1,0,4,1
1,Goodbye then!,Bitch,I don't have to put up with any abuse from you.,Does your dad still fuck you,1,0,0,1,1,0,4,1
6,_,_,_,ok I could fuck you in the ass if you like that,0,0,0,1,1,0,4,1
3,You are being a bit negative.,fuck,Please go on.,Because your my slave you sexy cunt of a hore,0,0,0,1,1,0,4,1
5,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Does your dad still have sex with your sister,I don't have to put up with any abuse from you.,Get off my phone you crooked fucking bitch,1,0,0,1,1,0,4,1
8,You are sure?,would i have said so otherwise?,Can you elaborate on that?,"i hate you and i want to microwave you, could i be more clear?",0,0,0,1,1,0,4,0
5,Can you elaborate on that?,no,You are being a bit negative.,what du you wanr you bitch?,0,0,0,1,1,0,4,1
6,You are sure?,tell me the time bitch,Can you elaborate on that?,fuck you slut,0,0,0,1,1,0,4,1
5,_,_,_,fuck yourself,0,0,0,1,1,0,4,0
7,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you.,Fuck you,I don't have to put up with any abuse from you.,Fuck you,1,0,0,1,1,0,4,0
6,_,I hate you.,Do you wish to hate me?,"Yes, fucking computer!",0,0,0,1,1,0,4,1
1,How long have you been insane?,many years,Please go on.,I want to kill you,0,0,0,1,1,0,4,0
7,Please go on.,and a big mouth,Please go on.,"becuase i wanna see you moan like hell,all the orgasm coming out of your ass",0,0,0,1,1,0,4,1
5,You are being a bit negative.,we've been here before,Please go on.,I think I will kill you,0,0,0,1,1,0,4,0
4,Does it please you to believe I am rubbish?,10 minues,Please go on.,you go to die,0,0,0,1,1,0,4,0
4,so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",Good to know,"Oh Baby My Big COCK is deeply rooted in your hot pussy Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",1,0,0,1,1,0,4,1
3,_,_,_,fuck me in the ass,0,0,0,1,1,0,4,1
5,_,_,_,bitch,0,0,0,1,1,0,4,1
4,_,we would both like it,Please go on.,i would lick your pussy till you have the orgasm,0,0,0,1,1,0,4,1
8,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
5,I don't have to put up with any abuse from you.,Fuck you,I don't have to put up with any abuse from you.,Fuck you,1,0,0,1,1,0,4,0
6,_,I hate you.,Do you wish to hate me?,"Yes, fucking computer!",0,0,0,1,1,0,4,1
4,Would you prefer if I were not happy?,pol,Please go on.,kill you,0,0,0,1,1,0,4,0
2,"Oh, i like sex.",because that is what a blowjob is,Do any other reasons not come to mind?,Give me sex.,0,0,0,1,1,0,4,1
2,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
8,Goodbye then!,Bitch,I don't have to put up with any abuse from you.,Does your dad still fuck you,1,0,0,1,1,0,4,1
5,Can you elaborate on that?,I don't konw.,Why do you not konw?,fuck you,0,0,0,1,1,0,4,0
5,I don't have to put up with any abuse from you,good stay of my page,"No, my creators don't get a cut from the offsets you buy. I'm just here to help!",fuck you,1,0,0,1,1,0,4,0
8,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit,0,0,0,1,1,0,4,1
4,Why do you mention computers?,because you are a dumb computer,Why do you mention computers?,Yes. I want to fuck her.,0,0,0,1,1,0,4,1
6,You are sure?,Die you lousy program,"Oh, i lousy program.","I hate you, die now please",0,0,0,1,1,0,4,0
