directness,shock_annotator_sentiment,anger_annotator_sentiment,confusion_annotator_sentiment,sadness_annotator_sentiment,indifference_annotator_sentiment,disgust_annotator_sentiment,fear_annotator_sentiment,race_or_ethnicity,gender,religion,lgbtq,nationality,age,disability,class,none,abuse_level
1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,4
0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,4
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4
0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4
0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,4
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,4
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,4
0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,4
0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4
0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,4
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4
0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,4
1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4
0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4
0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4
0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4
0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4
0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4
0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,4
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,4
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4
0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,4
0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,4
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4
0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4
0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,4
1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,4
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,4
0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,4
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,4
0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4
0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,4
1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,4
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,4
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4
0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4
1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,4
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4
0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4
0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,4
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,4
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4
0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,4
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,4
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
