index,tweet,implicit,explicit,target_groups,annotator_sentiment,abuse_level
14033,@user And did he conveniently forget \u201cshithole\u201d countries \u201c bad hombres\u201d and on and on? This man is Jekyl an\u2026 @URL,1,0,1,2,1
5878,oh cool! npc hitman (2016) run scream way retarded mister? think i'm r @url,1,0,1,4,1
7871,btw....machado twat!!!! #everybodyin @user,1,0,1,4,1
3661,@user @user both. skilled human driver save retarded ai job yet. com @url,1,0,1,2,1
4281,little suspicious able catch hapless rube one day?,1,0,1,4,1
7884,jack retard. can't even get logistics app together,1,0,1,6,1
17602,le vrai gauchiste : @url,0,1,1,0,1
586,@user @user والله يا خنزير انت وياه يا حثالة يا مشرد انت وياة  كلكم عبيد الفلس,1,0,1,2,1
12615,What kind of retard tells their kid don\u2019t share \ud83d\ude44\ud83e\udd28,1,0,1,6,1
6238,@user @user @user @user @user @user oh he's sick head cunt @url,1,0,1,3,2
16815,franchement j'ai regarder des reportage sur les renois qui vivent en corée ils tiennent pas du tout le même discour… @url,0,1,1,0,1
11245,@user @user Civilized countries where people are not armed are safe. USA is third world shithole. Looking\u2026 @URL,1,0,1,2,4
1320,@user @user @user @user المغاربه شاربين بول البعير @user,0,1,1,2,1
7660,@user that's retarded honest.,1,0,1,3,1
13365,@user Fuck off you dumb cunt,0,1,1,3,1
5136,beningging assert dominance ching chong 100 boundaries,1,0,1,7,1
14537,@URL webcam and weeb game\nretard starter pack,1,0,1,7,1
14039,Twitter allows a #redneck #President to be racist and sexist but tries to stop this about a #retard who cant eat a\u2026 @URL,1,0,1,7,1
10049,@user Did the twat REALLY say this? Sadly it almost sounds like it might believably be his words? But surel\u2026 @URL,1,0,1,3,2
9787,Life just threw a fuckboy at me to see if I\u2019m still retarded \ud83d\ude29 I\u2019m not\ud83d\ude0f,1,0,1,4,1
688,@user @user هو ودولته وكل الخليج لايساوو شسع نعل طفل يمني محاصر بهولاء السفله خنازير الخليج .,0,1,1,0,2
14266,one of my irls is chinese and whenever she educates this girl to not say ‘ching chong’ and shit the girl goes “it’… @URL,1,0,1,2,1
11175,The \War on offensive speech\ is just as retarded and counterproductive as the \war on drugs\. They tend to have co\u2026 @URL,1,0,1,4,4
304,خر ملا خنزير ملا داغه شراب خور ملا داهغه,1,0,1,2,1
16787,qui est ce blanc qui accepté de jouer dans ce clip ?? un insoumis??? un bien pensant gauchiste?? @url,0,1,1,2,1
1908,معروف انهم خنازير ولا يثمر فيهم معروف,1,0,1,0,1
3864,@url debating different economic systems models go full retard claiming hy @url,1,0,1,7,1
13502,When you get to FaceTime with your favorite actor!!!!! Looking like a total retard hahah #DEXTER FOEVAAAAA\u2026 @URL,1,0,1,3,1
15247,les rebeus dans les brocantes vous êtes pas possible,0,1,1,1,1
5916,cancer fucking cunt,1,0,1,3,2
10682,@user Rainmaker on blackbelly makes me want to die\nlike why the fuck are there just these huge retarded shape\u2026 @URL,1,0,1,6,1
1905,وفلانة بايرة أي لا يطرق بابها الخطاب فلم تتزوج، وب…,1,0,1,2,1
10140,@user @user THEN MAYBE YOU ####'S SHOULDN'T HAVE KNIFED HIM !!!!!\n\nJesus who voted for this mongol ??,1,0,1,6,1
3366,@user michael - live one 'shithole' countries tell caravan respective @url,1,0,1,4,1
7744,forest could win league record points recorded goodman still say shit. blokes twat!,1,0,1,2,1
10517,@user @user I agree Let Ukrainian refugees be better,1,0,1,2,1
14926,c'est qui le mongol qui se lève à 4h et qui se pointe au boulot alors qu'il est en vacance? c'est moi ;),0,1,1,1,1
9151,Dan Fife is the biggest retard in Laconia and it\u2019s not even close.,1,0,1,7,1
18589,@user il est complètement mongol mais si mignon,1,0,1,0,1
17699,par contre le concept des meufs qui sont contre l'avortement j'ai tjrs pas capté,0,1,1,2,1
15404,@user c'est du jargon gauchiste tellement galvaude que s'en est devenu un running gag.,0,1,1,0,1
16300,@user les kabyle tjrs dans la violence c'est pas possible,1,0,1,6,2
2763,احلي ناس تعيش معاهم الافارقة و احلي و ابيض قلب @url,0,1,1,0,1
14920,(charente libre): l'#italie adopte une loi pour expulser plus vite les migrants : le conseil des ministres italie… @url,0,1,1,1,1
7798,hate give cunts like time day cunt grade retard. @url,1,0,1,8,1
6320,@user @user @user @user @user okay start. jmk retarded asf believe @url,1,0,1,2,2
1051,@user @user سلق اجرب وملقح من خنزير ومالك الا الدعس والوطي,0,1,1,0,1
5187,torba exactly kind autistic retard would make thinly veiled brag tweet many hits webs @url,1,0,1,6,1
12503,@user Oh god it sound more retarded than I thought,1,0,1,3,1
6118,@user look like said faggot shit like dat,1,0,1,8,2
17183,À relire budget record | Évacuations en raison des pluies | moins de demandes mais plus de réfugiés @url,0,1,1,1,1
11007,@user Says the man who has given his country away to migrants ..paris once one of the beautiful cities of world is a shithole,1,0,1,3,1
14320,@user @user Nothing retarded about it. Love caposa i just don\u2019t agree with his opinions on da\u2026 @URL,1,0,1,7,1
1035,@user @user ماشاء الله تعرف سوالف الحريم,0,1,1,0,1
10394,@user Thanks spic,0,1,1,8,2
3,@user @user انا اوافقك بخصوص السوريين و العراقيين اما بخصوص السعودي مو بحاجه انه يقعد بالكويت بدو… @url,0,1,1,0,1
720,@user مشاء الله عليكم ولي تحت امركم يمشون قد استلمو والمرتبات ي خنازير,0,1,1,2,1
17612,@user @user es un sacré mongol @url,0,1,1,1,1
7666,i'll fucking rip eyes motherfucker i'll bury alive little shit son bitch cunt whore al @url,1,0,1,4,1
4291,fucking cunt,0,1,1,4,1
3008,التحرش عند الانثى تحرش ..حتى يقوم به الرجل المناسب ليصبح غزلاً !,1,0,1,2,1
3251,العقل السليم في البعد عن الحريم @url,0,1,1,0,1
28,@user @user والضرب في كسمك حلال مفيش حد يقدر يغلب مصري في الكلال كسمك ع كسمه ي شواذ ي ولاد الوسخة بتشك… @url,0,1,1,2,1
7598,ngl bubblingcancer fucking cunt @url,1,0,1,3,1
4173,right synagogues fault arming place worship guards. u retarded? @url,1,0,1,7,3
5471,issue refugees must resolved 7 years ago way wise policies countries libya syria yemen @url,1,0,1,3,1
13093,@user That's retarded to be honest.,1,0,1,3,1
6459,stop attacking journalists science - shithole- countries political enemies. 2016 201 @url,1,0,1,7,1
5565,i'm good faggot,1,0,1,1,2
16922,certains vegans qui utilisent la violence pour appliquer leurs idéaux attention vous faites comme les nazis à leurs débuts.,0,1,1,1,1
12959,This retard is getting blocked lol,0,1,1,6,2
3926,@user @user silly little cunt think people affected it. plus it' @url,0,1,1,2,1
14892,kevin il se bat avec tous les rebeus avec une moustache pr mieux froisser berka #verité,0,1,1,2,1
7249,@user got mad ignoran never called nigger life (except modern warfare 2),1,0,1,8,1
16929,il est possible de faire des mathématiques avec des chiffres arabes tandis qu'il en est pas autant facile avec les… @url,0,1,1,2,1
9025,Now Trump hate the jews lmfao ya niggas are full retard. You know he work for @user and @user right? An\u2026 @URL,1,0,1,1,1
7527,@user never said deny retard case know deluded.nif twee @url,1,0,1,3,2
11252,yeah ive said the word nigga &amp; spic when pissed but ive also been called gringo &amp; cracka plenty of times sometimes\u2026 @URL,1,0,1,2,2
5800,we're entering age retarded terrorists.,1,0,1,3,1
10335,this photo called me a dyke and spic then spat in my face and broke my arm @URL,1,0,1,3,4
5938,@user '' putted '' typical mongy hobbo spelling that.,1,0,1,2,1
5354,blocked earlier tweet clearly drinking retarded juice.,1,0,1,3,1
1251,@user @user خنازير الخليج,0,1,1,2,1
511,خنازير ايران يلقون السموم في انهر العراق لقتل الاسماك!,0,1,1,4,1
18640,@user tu clash les renoi mais tu les suces tellement que t'en un en pdc mdrrr sale pute d'hypocrite les blanc… @url,1,0,1,2,1
16823,il faudra un jour s’interroger sur la violence que c’est pour les familles homoparentales de se voir jeter l’intérê… @url,0,1,1,0,1
9288,@user nigger jew,0,1,1,7,1
9538,In general this guy committed an act that will hurt his cause more than help it. The total futility of retard rage\u2026 @URL,1,0,1,3,1
5887,@user @user big retard ,1,0,1,4,1
14944,confÉrence – tintin dans les pays arabes @url,0,1,1,2,2
10112,blunt and cunt rhyme for a reason bitch,1,0,1,8,3
9536,leitung is a literal fucking retard the only people who follow him either hate every popular thing or just follow h\u2026 @URL,1,0,1,3,4
11328,@user you are a satanic sellout faggot .,1,0,1,8,1
10661,@user Trump immigration law \whites only from non shithole countries\\nTrump law,1,0,1,6,1
17645,@user 2.. maintenant si ça vous préférez le communiste extrêmemiste mélenchon la folle le pen le gauchiste bé… @url,0,1,1,1,1
1140,يعني فهمتها بمصطلحك ايها البعير يبدوا ان شرب… @user,1,0,1,2,1
11203,@user check discord retard,1,0,1,3,1
9827,No. What's shameful is your mother raised a retard. @URL,1,0,1,3,2
15036,c'est du 1vs1 tu peux rien contre mon sale arabe !! @url,0,1,1,0,1
5524,@user @user get country raghead,0,1,1,6,1
5500,desc urself using ' e h r ' respectively _ e : energeticns : stupudnt : toocutenh : hypernr : retardednif u wan @url,1,0,1,7,1
9749,@user Dick van dyke yes just a thought I had,1,0,1,3,2
4856,@user 2-9? 1v3ed dumbass seaside retard.,1,0,1,3,1
9852,I\u2019m ur motivation twat @URL,1,0,1,4,2
17324,@user oui très bien! mais du coup je ne vois toujours pas la corrélation avec les migrants africains. ^^,1,0,1,0,1
17631,les renois défrisés dirait des rebeus,0,1,1,7,1
6091,@user ching chong music owo,1,0,1,8,1
15947,@user c est la gauchiste marine le pen l extreme droite en france? c est un sketch? team pochtrons les gars @url,0,1,1,2,1
15727,@user ce gros mongol oublie totalement qu'à 3-0 à angers à la mi-temps avait pas grand chose à redire.,0,1,1,1,1
4062,give past hour i've trying take decent picture eyes keep coming retarded,1,0,1,8,2
2755,@user هذه ارض ولها شعب ولولا تخاذل حكام العرب وتواطؤهم مع المحتل كان الان لا يوجد اي خنزير محتل على ارضنا،… @url,0,1,1,2,1
3410,@user put mic retard,1,0,1,3,1
3658,@user fun i've twat think started ignoring,1,0,1,1,2
1235,يا ولدي الحريم زي الفاكهة فيهم الخوخ والمنقا والكرز والفراولة وووو ...,0,1,1,0,1
2553,@user @user مالك دخل بين الحريم هش يالله,1,0,1,1,1
1908,معروف انهم خنازير ولا يثمر فيهم معروف,1,0,1,0,1
3679,casey runs 7 years i'll seek nomination run platform calling cunt every given event.,1,0,1,1,2
6664,retarded. know make people stupid. might want kill drop collec @url,1,0,1,7,1
17698,les meufs rebeus elles ont toutes le collier avec le pendentif bleu là j’comprends pas,0,1,1,6,1
1928,#شنو_ناقصك_بهل_الوقت سألوا حكيماً: وقالوا من هي اجمل الحريم فقال: اللي يسبونها كل الحريم,1,0,1,1,2
15056,@user pourquoi contre les autistes? je trouve ça débile d'en faire une sorte de chose obligatoire mais… @url,1,0,1,1,1
14474,@user @user @user @user Noncing over jake are u twat,1,0,1,8,1
529,@user @user هو من جماعة شرب بول  البعير حلال والأرض مسطحة وثابتة والشمس  تدور حولها  @url,0,1,1,0,1
10090,@user It's probably cause you're a twat.,1,0,1,9,1
2092,@user همج رعاع كأسيادهم لا يليق بهم إلا شرب بول البعير واكل الضب,1,0,1,0,2
7162,@user forget calling developing african nations shithole countries. favorite w @url,1,0,1,6,1
18127,@user @user oui nous le pensons et nous avons aucune leçon à recevoir des juifs et des chrétiens car dans… @url,0,1,1,1,4
8469,man got louisville nigger museum fucking funny god damn,1,0,1,4,1
11140,And now you finally understand what being a 'feminazi' is all about...,1,0,1,4,1
14418,8 months and the DVLA have finally reissued my license after that Atos twat reported me.\n\nVindication \u270a,1,0,1,5,1
2460,@user @user هولاء خنازير #حماس .. اتباع الخنزير الأكبر في #الدوحة ..,0,1,1,2,2
14460,@user @user @user It's okay to be white,1,0,1,7,1
7572,niggaz wanna strip bone fa shit chu / hate nigga like that...faggot get cha #luckyme,1,0,1,3,1
13313,@user @user Officers were there with a warrant to arrest the son. Get your facts straight raghead.,0,1,1,1,1
4864,@user omg babe thank ,1,0,1,3,1
4191,ucla library girl really made point said ching chong ling long ting tong,1,0,1,7,1
2481,@user @user صحيح... هم اعتادوا على حليب الحمير. انتم بول البعير...,0,1,1,2,1
8766,bout use cup mongoloid @url,1,0,1,4,1
242,@user @user @user يا خنزير  لا  تستعجل.  جايكم الدور  خلينا نربيكم في اليمن ونربي قطر. و… @url,0,1,1,0,1
11856,@user @user im chinaman not vietcong,1,0,1,1,1
14772,alors pourquoi cette condamnation ? la faute à une justice « gauchiste » à de mauvaises fréquentations ?! vous ête… @url,0,1,1,2,1
8718,chapter 9 discusses president obama signed rose's law changes mental retardation intellectual dis @url,1,0,1,1,1
11673,@user Fucking retard.,1,0,1,7,1
10633,so oomf is mexican and he just called me a nigger,1,0,1,4,2
10528,@user i stop reading after they break up and that ching chong guy start showing up i’m like fuck this,1,0,1,4,1
5609,clearly heard 21 savage feature uncultured retard. @url,1,0,1,7,1
14284,Wait nvm I\u2019m retarded I got one with Seth \ud83d\ude02\n\ncarry on,1,0,1,3,1
12031,@user OH SHIT MY BAD and i was just being a nosy bitch. gMSHAHS nah I don't think you're a twat\n\nyou're literally doing no harm to me,1,0,1,3,1
10139,@user @user @user @user @user \Some of my best friends are from shithole countries!\ Cool stor\u2026 @URL,1,0,1,6,1
10462,So any criticism of Soros is actually an attack on all Jews? \nReferring to a globalist is akin to saying \u2018dirty jew\u2026 @URL,1,0,1,3,1
9332,it hurts when you go back to your country and you speak the language then people ask you if you live abroad because you have an accent,1,0,1,6,1
3722,every month would mention something flooding apartment retard.,1,0,1,4,1
1777,دورت الفيديو اللي فيه متبرجه ما اعرف منو تقصد واذا سويت ريتويت… @url,1,0,1,1,1
7406,think children get thrill calling faggot,1,0,1,2,1
11424,@user @user @user Oh no y\u2019all better tell on his faggot ass,1,0,1,4,2
16903,@user 1 mongol,0,1,1,1,1
15175,@user aaaargh pardon pardon encore un reflexe de gauchiste !,0,1,1,1,1
13092,@user @user Every other comment in his history is faggot this and that. You need 2 look at the nature\u2026 @URL,1,0,1,3,1
14424,This young one is a friggin twat!\ud83d\ude44 @URL,1,0,1,6,1
16302,ton type de gars? — les renois @url,0,1,1,1,1
10886,@user @user Shut up yall took \u201cching chong bing bong\u201d from me,1,0,1,6,1
11919,if you\u2019ve ever bought your entire costume as one costume you\u2019re not a true faggot,1,0,1,2,1
7618,@user sorry can't translate spic you.,0,1,1,7,1
15584,les renois ils sont trop beaux c fou,0,1,1,1,1
2403,@user @user كرة قدم وش دخل الحريم في الموضوع ولا لازم يكون عضوتين او ثلاث عشان يقال عنكم متطورين,0,1,1,1,1
8554,@user @user @user oh i'm sooooo impressed!!!!! chimp broad-speak 'uneducated low info mongoloi @url,1,0,1,7,2
17880,@user @user de que? ser mongol?,0,1,1,0,1
9809,It\u2019s okay to be a nigger\nIt\u2019s okay to be a wetback\nIt\u2019s okay to be a faggot\nIt\u2019s okay to be a gook\nIt\u2019s okay to be\u2026 @URL,1,0,1,4,1
10080,Attention: the shithole countries are coming here and it won't be very nice,1,0,1,4,2
12207,@user No retard,1,0,1,1,1
6331,@user @user democrats ones this. infact almost retard level ignoring @url,1,0,1,2,1
580,@user @user هنا اعترف انه سوري وسخ,0,1,1,2,2
1971,@user @user دا ماكلامي دا كلام الله... قال للرجال غضوا بصركم وماقال ليهم لو لقيتو متبرجة اتحرشو بي… @url,0,1,1,2,2
16457,va crevée sale pute de féministe @url,0,1,1,2,1
7359,faggot!,1,0,1,2,1
8065,@user @user @user omg dumb threaten retard,0,1,1,2,1
5343,@user fucking ching chong retards,1,0,1,8,1
5423,oh god that's it! chaos theosis retarded clan hackers went belly up! right?,1,0,1,6,1
15079,tweet type du bobo gauchiste donneur de lecons vivant aux us ! n#priceless  @url,0,1,1,4,1
17743,plus bas tu dis que tu ne pourrais pas sortir avec autre qu’une rebeu et la d’un coup les indiennes et les renois ç… @url,0,1,1,2,1
12823,@user No bro go post ur toes retard,1,0,1,3,1
5673,@user @user @user @user never liked twat. even slithered way @url,1,0,1,1,1
6779,trio accused conspiring get illegal aliens mi driver's licenses @url via @user,1,0,1,4,1
8362,right twat?,0,1,1,1,1
1406,هو سأل وانا جاوبت روح روح اشرب بول البعير يا عنز,1,0,1,2,1
12836,@user @user @user Northern slavs mixed with Euro-mongoloid finnic peoples,1,0,1,1,1
1137,يبقى التحرش في نظر الانثى تحرشا إلى أن يقوم به الشخص المناسب,0,1,1,0,1
9261,@user You support sanctuary cities for criminal illegal aliens you have no credibility as a governor or Ameri… @URL,1,0,1,4,2
12424,somebody braid my hair im too retarded for this,1,0,1,4,1
8512,nah fuck olives. slimy ass sweaty retard grapes.,1,0,1,1,1
11058,I\u2019m the same spic driving the same Infiniti and smoking the same pot here and in the real world. @URL,0,1,1,1,1
18613,@user @user @user ntm yanis sale juif,0,1,1,2,1
6480,dad got called spic train i'm ready fight colonizer said,1,0,1,1,1
5584,@user @user come change america shithole country fleeing from? may @url,1,0,1,2,2
963,@user @user الله يستر الحريم لايتطلقوا انا اختي بدون ناعمة يالله مشيه امورها,0,1,1,0,1
11327,@user @user Canada has control of its borders mongoloid. Shoulders Poland.,1,0,1,8,1
15126,elle propose des informations sur l'avortement médicamenteux : le type de molécules et le dosage à utiliser la pro… @url,0,1,1,6,1
5495,yes 30000 illegal aliens entered canada safe country thanks belongs trudeau @url,1,0,1,4,1
3294,@user كلهم خنازير وعملاء للصليب .,1,0,1,3,1
15893,@user @user ton histoire mongol gauchiste big bisou avec le hitler @url,0,1,1,2,1
6902,@user still faggot,0,1,1,1,2
6070,@user think orthodox spin getting dull leggie chinaman spinners getting overrated,1,0,1,7,4
12293,War does not equal terrorism you fucking mongoloid @URL,1,0,1,6,2
1998,@user @user  نور قوليلها انها بايرة عشان إللى بتعملوا فينا ده كتير اوى والله,0,1,1,8,1
14184,@user yt men created the “out of africa” theory. marcus garvey was an agent. funded and schooled by yt so called jews,1,0,1,6,1
2751,@user يا بوعلي ليش انا دايما اقولك ركز على هؤلاء الخونه السفله خنازير إيران والعراق وخاصه المتجنسين في دولنا… @url,0,1,1,2,1
8889,i'd never hit woman load stella artois &amp; iron vest cunt i'd make exception. @url,1,0,1,3,1
6318,@user sjsksk love twat,1,0,1,4,1
2715,@user واضح انه عيل سوري ودل لا ملام عليهم شويه رمم وانضف ما فيهم وسخ,1,0,1,2,2
12918,@user @user @user @user Liberal fantasy. Lincoln would never dye his hair dyke blue\u2026 @URL,1,0,1,7,1
14142,i haven't heard the phrase \ching chong\ since middle school,1,0,1,4,1
889,جربتي التحرش وبعدها اتنكتي,0,1,1,2,1
15848,@user effectivement merci quel attardé je suis,0,1,1,6,1
4911,@user @user european currently live europe. indeed shithole guess sl @url,1,0,1,2,1
6342,@user shame born shithole country. barrister law studied hard protect r @url,1,0,1,2,1
11514,God why do I have to be such a faggot?,0,1,1,4,2
7904,@user ugly ass bitch learn proper english fatass bitch ugly &amp; retarded child,0,1,1,3,1
4038,literally got ding dong ditched likely 12 year old faggot thats cracking right jake paul apparel,1,0,1,3,2
14282,@user Luke is retarded he needs to do a better job with these rotations and stop calling dumb timeouts,1,0,1,3,1
5075,killer: jews among leftist forces organizing migrant caravans. trump nationalist enough @url,1,0,1,1,2
9099,Bald twat. \n\nHe can't do anything about a tie!! @URL,1,0,1,9,1
2856,@user يجب علينا ان ان نكون متيقضين جدا جتى لا تصبح بلدنا حلبه صراع بين شاربي بول البعير ومفخذي الرضع,1,0,1,0,2
14015,@user Hahahahaha is you match maker??? Learn to make a sentence retard and hell yeah I'm a bitch but not a scar\u2026 @URL,1,0,1,4,1
9758,ICE operation spanning Michigan and Ohio results in 105 arrests of criminal illegal aliens!,1,0,1,8,1
11181,U look like a dyke @URL,1,0,1,9,1
11330,ching chong chang im tired,1,0,1,7,2
14345,@user @user it\u2019s never been proven that X hit women he had talent iggy azeala raps like a mongoloid @URL,1,0,1,4,2
5228,@user @user @user since chinaman white? smoking?,1,0,1,3,2
14445,@user Idiots don't realize that mass migrations can bring disease.,1,0,1,3,1
10037,@user you a spick fucking wetback,0,1,1,4,2
10388,Dang right We're right &amp; we'll teach them Libtard &amp;raghead terrorists a lesson in #civility \u201c\nBC Chihuawer \ud83d\udc3eTPPatri\u2026 @URL,1,0,1,8,1
5053,may words #immigrants motivate allies act.,1,0,1,3,1
17985,@user @user ce n’est pas de sa faute : il est attardé.,1,0,1,2,1
16699,lire. analyse du torchon de #zemmour la vieille alliance entre les féministes et les homosexuels masculins s’est… @url,0,1,1,1,1
2345,وهي الست دي نفسها في حالات اخري المفروض متبصش علي اللي بيدرس او بيسافر او مش بيعمل نفس اللي هي عملته يتقاله ده باير… @url,1,0,1,1,1
7838,photo called dyke spic spat face broke arm @url,1,0,1,3,4
25,@user @user @user يعني مش هيك بعبرو عن التحرش الجنسي بلبنان,1,0,1,2,1
8576,getting called faggot walk home. @url,1,0,1,1,1
7303,@user @user condemn saudi arabia day long soon say something like raghead @url,1,0,1,3,1
12978,twenty minutes ago: hhhhhh go away you gigantic twat\nno: BRRRRR CARRY ME PLEASE I WILL DIE IF YOU DONT BRRRRRRRRR PLEASE,1,0,1,2,1
14324,This negro is crazyyyy How u know that many people to reach me on your behalf? Lmao. So you care care?,0,1,1,2,1
17711,les rebeus vous êtes fort que pour les mariages @url,0,1,1,1,1
8883,sunday pm #imrankhan expressed desire give #pakistani #nationality #afghan #bengali #refugees. @url,1,0,1,3,1
18216,@user @user ptin j'ai eu l'air d'un mongol à essayer de le faire sans la paume c'est incoyable le chomage,1,0,1,1,1
17746,@user encore une attitude de bobo gauchiste ..,0,1,1,2,1
10528,@user i stop reading after they break up and that ching chong guy start showing up i’m like fuck this,1,0,1,4,1
14411,@user Learn to use a comma twat!,1,0,1,4,1
12948,@user @user Reality: Being the citizen of a shithole country doesn\u2019t qualify for asylum.\n\nReality\u2026 @URL,1,0,1,7,1
789,الالفز:خنزير ، جيكوك بيتزوجون ، خن*ثين,1,0,1,0,1
14424,This young one is a friggin twat!\ud83d\ude44 @URL,1,0,1,6,1
7346,@user bottle called ching chong told go back country,1,0,1,6,1
16405,la violence est-elle devenue si banale dans notre…,0,1,1,6,1
8563,know didnt say  kind curls  boy dont know negro hair,1,0,1,1,1
10485,People living in shithole countries shouldn\u2019t throw stones. #TreeOfLifeSynagogue @user,1,0,1,2,2
11079,@user @user Ching chong,1,0,1,6,1
13981,@user *inserts nigger meme*,1,0,1,4,2
6949,@user like cunt,1,0,1,2,1
269,@user كسمك علي كسمه ياتيمور مصر ياشرموط فيها 100 مليون علي الاقل 80 مليون عايشين احسن من احسن خنزير بيشرب م… @url,0,1,1,4,1
8016,bring disease ruin walls eat foods without giving shit you. fuck care. @url,1,0,1,7,1
9704,Non l’immigration n’aura pas la peau de l’Etat Providence #migrants #immigration @URL,1,0,1,3,1
1919,@user @user @user المذكوره أعلاه لها مقاطع في اليوتوب عندما كانت بقره حلوب متبرجه ومن كلامها في… @url,1,0,1,1,1
11385,@user Is it retarded that I laughed to this,1,0,1,4,1
13448,According to some people of a leftist persuasion the Mongol invasion of China was simply misunderstood; it was rea\u2026 @URL,1,0,1,6,1
18193,@user jambon en premier sinon mongol,0,1,1,0,1
6151,weapon war retard shoot glock fast armalite rifle (ar). @url,1,0,1,7,1
16043,@user @user je retiens juste que tadas est un attardé,1,0,1,1,1
11006,Dave Roberts must be the most retard manager ever !!! Wtf is he doing putting in these sorry pitchers,1,0,1,2,3
11619,@user @user As for my armband? I already have along with my 2 nazi flags I have and an it’s okay to be white… @URL,1,0,1,2,1
206,في بلادي امرأة غير متزوجة تسمى بايرة,1,0,1,0,1
9021,@user @user Economic asylum isn\u2019t a thing. Neither is \u201cmy country is a shithole\u201d asylum. \n\nHow m\u2026 @URL,1,0,1,1,3
16003,ferme ta geule connasse avec tes chansons rebeus si tu veux vivre comme ça etc rentre chez toi ici est en france #udpp,0,1,1,0,1
18632,@user tu parles sans savoir encore une fois.. dans le virage nord t’as des renois des rebeu et t’as pas… @url,1,0,1,1,2
10849,@user No your a retard on the till \ud83d\ude02,1,0,1,2,1
3961,boy harass girls clubs fucking twat,1,0,1,7,1
7364,@user @user would win:n1 formerly lewd weeb trans grill 1 mongol steppe nomad,1,0,1,4,1
6035,@user ooga booga chinaman?,1,0,1,6,2
2569,مظلومات الحريم رجال ياخذ الجائزه من بينهن,1,0,1,0,1
11237,@user One time I got called a spic at a soccer game and almost through hands with the white dude\ud83e\udd19\ud83c\udffc\ud83e\udd19\ud83c\udffc,1,0,1,2,2
6221,need friends someone epic join stupid cunt what's ur fucking problem shit cunt @user,1,0,1,6,1
11311,@user It wasn\u2019t anti-gay retard. \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,1,0,1,1,4
4285,@user retard even know uses liberal arguments lmao,1,0,1,4,1
12796,guys @user is lecturing us on acute body types and skull shapes....mongoloid?!?!? like shut the f up bro!!!,1,0,1,4,2
13567,@user Oh my bad then I took the feminazi statement to sound political,1,0,1,1,1
10351,@user extri spic,0,1,1,4,1
8267,@user @user i'm indian feel retarded decision. total bull. character put india map.,1,0,1,3,1
12969,How despicable!! Race baiting &amp; insulting the negro race!! @URL,1,0,1,4,2
8506,retard sat next started playing eminem's new album,1,0,1,3,4
15489,le juif : bonnes fêtes de roch hachana,0,1,1,0,1
3479,@user literally mudslinging retard,0,1,1,3,1
16420,son aulas il achète des petits rebeus 20 euros au marché wisseum aouar fils de prof de lettres tu fous le dé… @url,0,1,1,2,1
15302,passe du terrorisme islamiste au terrorisme musulman entendu à l'instant sur @user de la bouche de… @url,0,1,1,2,1
8634,ugly plz kys faggot _  @url,1,0,1,3,1
8956,little cousin said look like dyke.. uh oh.. they're,1,0,1,8,1
16080,introduire des ours...accueillir des migrants avec dignité.,0,1,1,1,1
10126,@user @user @user That tweet is from the 14th December when Allardyce was our manager you mongoloid,1,0,1,3,1
11582,@user @user You can condemn Saudi Arabia all day long but as soon as you say something like \raghead\\u2026 @URL,1,0,1,3,1
2595,ليش ماتبي يوسف علاونه يدافع عن السعوديه ،،يوسف علاونه ادماء بقلوب القائمين ع قناة الخنزيره وعلى خنازير ايران ،،انت… @url,1,0,1,0,1
10970,I just got banned from a stream and reported for writing ching chong. We live in a society. @URL,1,0,1,6,1
14861,mieux que le beat box! le mongol à la branche enflammée #lfauit,0,1,1,0,1
5381,get encouraging folks know give shithole scholarship back shithole country @url,1,0,1,6,2
7628,dave roberts fucking retarded,1,0,1,7,1
18,@user @user اعراب همج. ايش تتوقع من شاربين بول البعير,0,1,1,0,2
17776,@user chez nous la fachosphère un proverbe qui résume assez bien la pensée gauchiste moderne et qui vou… @url,0,1,1,1,1
9324,@user Did you see that even the retard Trump tweeted how stupid it was for Roberts to take out Hill! The onl\u2026 @URL,1,0,1,2,1
15956,@user @user par contre pour la stigmatisation de l’avortement ou de l’homosexualité ils sont parfaitement au taquet,0,1,1,5,3
18611,@user ????????? mongol,1,0,1,0,1
10140,@user @user THEN MAYBE YOU ####'S SHOULDN'T HAVE KNIFED HIM !!!!!\n\nJesus who voted for this mongol ??,1,0,1,6,1
7916,@user @user @user @user @user retard keep lying,1,0,1,3,1
2128,@user @user مع انه خنزير صهيوني لكنه أعقل وأكثر ادراكا منكم ياخنازير قطر والاخوان وبقية المرتزقة .. بحجم… @url,0,1,1,2,2
5575,@user ate mine haha get cus ching chong,0,1,1,2,2
2625,@user @user الحين وش دخل قطر بسالفتي انا ماحبيتهم عشان اغلبهم لسانهم وسخ وانتهى كلامي,0,1,1,1,1
9250,@user Mongy little twats in bucket hats and pretty green lap it up though. Idiots.,1,0,1,3,1
10876,@user The Lord wants us to make the World s better place. We can\u2019t do that if our country becomes a shithole.,1,0,1,6,1
10681,@user @user @user Well he did say he wants immigrants with blue eyes and did call us shithole countr\u2026 @URL,1,0,1,6,1
6268,inbreed mongoloid americanized unamerican brazil military police government good shots got @url,1,0,1,2,1
11508,Lakers are ass without Lonzo I swear rondo plays retarded sometimes,1,0,1,7,2
